13687973	టామ్ దొంగను పట్టుకున్నాడు.	5105753	Tom caught the thief.
13687974	టామ్ దొంగను పట్టుకున్నాడు.	5105753	Tom caught the thief.
13687975	మీరు చాలా మంచివారు.	521643	You are very nice.
13687976	మీరు చాలా మంచివారు.	521643	You are very nice.
13687979	మీరు చాలా మంచివారు.	521643	You are very nice.
13687980	మీరు చాలా మంచివారు.	521643	You are very nice.
13687982	యన్ని కూడా ఏడుస్తోంది.	9975238	Yanni is crying, too.
13687985	ఎంత పెద్ద లారీ!	11870587	What a big lorry!
13687986	నా గురువు ముస్లిం.	8411763	My teacher was Muslim.
13687987	నా గురువు ముస్లిం.	8411763	My teacher was Muslim.
13687988	నా గురువు ముస్లిం.	8411763	My teacher was Muslim.
13687989	నా గురువు ముస్లిం.	8411763	My teacher was Muslim.
13687990	టామ్ మాకు ప్రతిదీ చెప్పాడు.	2645751	Tom told us everything.
13687991	టామ్ మాకు ప్రతిదీ చెప్పాడు.	2645751	Tom told us everything.
13687998	అతని వద్ద తగినంత డబ్బు ఉంది.	1534955	He has enough money.
13688000	అతని వద్ద తగినంత డబ్బు ఉంది.	1534955	He has enough money.
13688001	ఇది స్పష్టంగా లేదు.	2695253	It's not clear.
13688002	టామ్ యాప్‌ను తొలగించారు.	12919251	Tom deleted the app.
13688003	టామ్ యాప్‌ను తొలగించారు.	12919251	Tom deleted the app.
13688004	అతను కాఫీ తాగుతున్నాడు.	11857072	He was drinking coffee.
13688005	అతను కాఫీ తాగుతున్నాడు.	11857072	He was drinking coffee.
13688007	ఈ జంతువు ఏమిటి?	8035308	What's this animal?
13688009	తన బ్యాగ్ తెరిచాడు.	7385691	He opened his bag.
13688011	తన బ్యాగ్ తెరిచాడు.	7385691	He opened his bag.
13688013	తన బ్యాగ్ తెరిచాడు.	7385691	He opened his bag.
13688014	తన బ్యాగ్ తెరిచాడు.	7385691	He opened his bag.
13688016	తన బ్యాగ్ తెరిచాడు.	7385691	He opened his bag.
13688017	తన బ్యాగ్ తెరిచాడు.	7385691	He opened his bag.
13688018	తన బ్యాగ్ తెరిచాడు.	7385691	He opened his bag.
13688019	తన బ్యాగ్ తెరిచాడు.	7385691	He opened his bag.
13688021	అతను ఆపిల్లను కడుగుతాడు.	6818665	He washed apples.
13688022	అతను ఆపిల్లను కడుగుతాడు.	6818665	He washed apples.
13688024	వారు అల్జీరియాకు చెందినవారు.	8263491	They're from Algeria.
13688025	టామ్ మరియా వద్దకు వెళ్ళాడు.	12902187	Tom went to Maria.
13688027	అతను బయట ఉన్నాడు.	8476146	He's outside.
13688028	అతను బయట ఉన్నాడు.	8476146	He's outside.
13688029	మనల్ని మనం రక్షించుకోలేము.	12820616	We cannot defend ourselves.
13688031	మీరు ఇది చదివారా?	3393017	Did you read this?
13688032	మీరు ఇది చదివారా?	3393017	Did you read this?
13688033	నేను ఫోన్ ఉపయోగించాను.	11880880	I used the phone.
13688034	నేను ఫోన్ ఉపయోగించాను.	11880880	I used the phone.
13688037	అతను ముందుకు వచ్చాడు.	8478853	He came forward.
13688038	అతను ముందుకు వచ్చాడు.	8478853	He came forward.
13688041	నేను ఆమెను దించాను.	3913619	I let her down.
13688042	నేను ఆమెను దించాను.	3913619	I let her down.
13688044	నా కీబోర్డ్ చెడ్డది.	9634655	My keyboard is bad.
13688050	యన్ని సరదాగా గడుపుతున్నాడు.	10027017	Yanni was having fun.
13688051	యన్ని సరదాగా గడుపుతున్నాడు.	10027017	Yanni was having fun.
13688053	అది ముఖ్యం కాదు.	10039171	That isn't important.
13688055	ఆమెకు అనుమానం వచ్చింది.	12915011	She became suspicious.
13688059	నేను ఆలస్యం కావచ్చు.	6196187	I might be late.
13688061	ఆమె కార్యాలయం ఎక్కడ ఉంది?	10908723	Where's her office?
13688062	ఆమె కార్యాలయం ఎక్కడ ఉంది?	10908723	Where's her office?
13688064	మేరీ కూడా చూసింది.	2867135	Mary saw it, too.
13688067	మీ కథలను మాకు చెప్పండి.	5752452	Tell us your stories.
13688068	మీ కథలను మాకు చెప్పండి.	5752452	Tell us your stories.
13688070	టామ్ వంతు వచ్చింది.	4496719	Tom's turn came.
13688071	లైలా సెక్సీగా లేదు.	7271540	Layla was not sexy.
13688073	నేను ఒక జోంబీని.	11049812	I'm a zombie.
13688074	టామ్‌కి వైన్ ఉంది.	7114470	Tom has wine.
13688075	రూత్ ఎప్పుడూ అలా చెబుతుంది.	8805530	Ruth always says that.
13688076	మాకు నియమాలు చెప్పండి.	12064619	Tell us the rules.
13688077	మాకు నియమాలు చెప్పండి.	12064619	Tell us the rules.
13688081	మీకు తర్వాత అర్థం అవుతుంది.	3823146	You'll understand later.
13688082	మీకు తర్వాత అర్థం అవుతుంది.	3823146	You'll understand later.
13688084	మీకు తర్వాత అర్థం అవుతుంది.	3823146	You'll understand later.
13688085	మీకు తర్వాత అర్థం అవుతుంది.	3823146	You'll understand later.
13688086	సిక్కులు తలపాగాలు ధరిస్తారు.	8812122	Sikhs wear turbans.
13688088	నన్ను బెదిరించవద్దు.	718898	Don't threaten me.
13688090	నన్ను బెదిరించవద్దు.	718898	Don't threaten me.
13688092	నన్ను బెదిరించవద్దు.	718898	Don't threaten me.
13688094	తగినంత ఉప్పు లేదు.	6583627	Not enough salt.
13688095	తగినంత ఉప్పు లేదు.	6583627	Not enough salt.
13688097	నేను జిరిని విశ్వసించాను.	11431355	I trusted Ziri.
6544602	ఎవరు మాట్లాడారు?	2203807	Who spoke?
13688103	ఎవరు మాట్లాడారు?	2203807	Who spoke?
13688109	వెన్న ఎక్కడ ఉంది?	4889481	Where is the butter?
13688110	అతను మా శత్రువు.	8478621	He's our enemy.
13688111	అతను మా శత్రువు.	8478621	He's our enemy.
13688112	అతను మా శత్రువు.	8478621	He's our enemy.
13688113	అతను మా శత్రువు.	8478621	He's our enemy.
13688115	సామీకి సందేశం వచ్చింది.	7141307	Sami got the message.
13688116	సామీకి సందేశం వచ్చింది.	7141307	Sami got the message.
13688117	సామీకి సందేశం వచ్చింది.	7141307	Sami got the message.
13688118	సామీకి సందేశం వచ్చింది.	7141307	Sami got the message.
13688121	వారి ఇంటిని ఎవరు కొనుగోలు చేశారు?	13453427	Who bought their house?
13688122	ఐస్ క్రీం అంటే అందరికీ ఇష్టం.	3825528	Everyone likes ice cream.
13688124	ఐస్ క్రీం అంటే అందరికీ ఇష్టం.	3825528	Everyone likes ice cream.
13688125	వారాలు పట్టవచ్చు.	3403237	It could take weeks.
13688126	మీ అబ్బాయి అనారోగ్యంతో ఉన్నట్లు తెలుస్తోంది.	10506093	Your son seems ill.
13688128	మీ అబ్బాయి అనారోగ్యంతో ఉన్నట్లు తెలుస్తోంది.	10506093	Your son seems ill.
13688130	అద్దంలో చూడు!	6489633	Look in the mirror!
13688131	అద్దంలో చూడు!	6489633	Look in the mirror!
13688132	నేను అర్థం చేసుకుంటాను.	3651753	I will understand.
13688133	నేను అర్థం చేసుకుంటాను.	3651753	I will understand.
13688134	నేను అర్థం చేసుకుంటాను.	3651753	I will understand.
13688135	నేను అర్థం చేసుకుంటాను.	3651753	I will understand.
13688136	అతను పని చేయడం ప్రారంభించాడు.	8480578	He began to work.
13688137	అతను పని చేయడం ప్రారంభించాడు.	8480578	He began to work.
13688139	అతను పని చేయడం ప్రారంభించాడు.	8480578	He began to work.
13688140	అతను పని చేయడం ప్రారంభించాడు.	8480578	He began to work.
13688141	ఆమె సిల్యాను చెంపదెబ్బ కొట్టింది.	11380803	She slapped Silya.
13688143	ఆమె సిల్యాను చెంపదెబ్బ కొట్టింది.	11380803	She slapped Silya.
13688144	ఆమె సిల్యాను చెంపదెబ్బ కొట్టింది.	11380803	She slapped Silya.
13688145	ఆమె సిల్యాను చెంపదెబ్బ కొట్టింది.	11380803	She slapped Silya.
13688147	అన్నీ తిందాం.	9706125	Let's eat everything.
13688149	టామ్ లండన్ వాసి.	8093995	Tom is a Londoner.
13688151	ఇప్పుడు వదలండి.	2249700	Now let go.
13688153	ఇప్పుడు వదలండి.	2249700	Now let go.
13688154	ఆమెకు అందమైన జుట్టు ఉంది.	6576826	She has beautiful hair.
13688155	ఆమెకు అందమైన జుట్టు ఉంది.	6576826	She has beautiful hair.
13688156	టామ్ బహుశా అబద్ధం చెప్పి ఉండవచ్చు.	10760099	Tom was probably lying.
13688158	రీమా గట్టిగా కేకలు వేసింది.	11424988	Rima burped loudly.
13688159	మేము ఆమెను కనుగొంటాము.	2870421	We will find her.
13688160	మేము ఆమెను కనుగొంటాము.	2870421	We will find her.
13688162	ఎవరు సంతోషంగా లేరు?	12566745	Who wasn't happy?
13688165	ఎవరు సంతోషంగా లేరు?	12566745	Who wasn't happy?
13688167	మీరు అతన్ని భయపెట్టారు.	3916793	You've frightened him.
13688168	మీరు అతన్ని భయపెట్టారు.	3916793	You've frightened him.
13688170	మీరు అతన్ని భయపెట్టారు.	3916793	You've frightened him.
13688171	మీరు అతన్ని భయపెట్టారు.	3916793	You've frightened him.
13688172	ఆమె మాట్లాడటం ప్రారంభిస్తుంది.	8783968	She starts to talk.
13688173	ఆమె మాట్లాడటం ప్రారంభిస్తుంది.	8783968	She starts to talk.
13688174	ఆమె మాట్లాడటం ప్రారంభిస్తుంది.	8783968	She starts to talk.
13688176	ఆమె మాట్లాడటం ప్రారంభిస్తుంది.	8783968	She starts to talk.
13688177	సామీ ఇక్కడ లేడు.	7135213	Sami is not here.
13688179	అది నాకు ఇప్పుడు అర్థమైంది.	2547385	I understand that now.
13688181	అది నాకు ఇప్పుడు అర్థమైంది.	2547385	I understand that now.
13688182	మేము వెళ్ళలేదు.	9188365	We didn't go.
13688184	ఆమెతో మాట్లాడండి!	9367645	Talk to her!
13688185	ఆమెతో మాట్లాడండి!	9367645	Talk to her!
13688186	ఆమెతో మాట్లాడండి!	9367645	Talk to her!
13688187	ఆమెతో మాట్లాడండి!	9367645	Talk to her!
13688188	ఆమెతో మాట్లాడండి!	9367645	Talk to her!
13688189	ఎవరో అబద్ధం చెబుతున్నారు.	954289	Someone is lying.
13688190	ఎవరో అబద్ధం చెబుతున్నారు.	954289	Someone is lying.
13688191	సిథియన్లు ఎవరు?	10141776	Who were the Scythians?
13688193	సామీ తెలివితక్కువవాడు.	7275008	Sami was stupid.
13688194	సామీ తెలివితక్కువవాడు.	7275008	Sami was stupid.
13688196	మేరీ చూసింది.	2858912	Mary looked up.
13688197	ఒక ప్రపంచం ఉంది.	11375943	There is one world.
13688198	ఒక ప్రపంచం ఉంది.	11375943	There is one world.
13688199	నాకు పెద్ద పాదాలు ఉన్నాయి.	5850507	I have big feet.
13688200	నా ఆఫీసు దగ్గర్లోనే ఉంది.	9741013	My office is nearby.
13688201	నా ఆఫీసు దగ్గర్లోనే ఉంది.	9741013	My office is nearby.
13688202	మేం ఇక్కడ పనిచేశాం.	8653588	We worked here.
13688203	మేం ఇక్కడ పనిచేశాం.	8653588	We worked here.
13688205	సామి తన యూనిఫాం ధరించాడు.	6782361	Sami wore his uniform.
13688207	ఈ రెండు కంప్యూటర్లను సరిపోల్చండి.	680549	Compare these two computers.
13688208	ఈ రెండు కంప్యూటర్లను సరిపోల్చండి.	680549	Compare these two computers.
13688209	నిన్న భారీ వర్షం కురిసింది.	8780296	Yesterday it rained heavily.
13688210	వారు వస్తారు.	8993984	They come.
13688211	వారు వస్తారు.	8993984	They come.
13688212	బేకరీ మూసి ఉంది.	6736514	The bakery is closed.
13688213	సామీ చదువుకోవాలనిపించింది.	6386139	Sami wanted to study.
13688214	సామీ చదువుకోవాలనిపించింది.	6386139	Sami wanted to study.
13688215	సామీ హిందువు.	7306940	Sami is Hindu.
13688217	స్పానిష్ ప్రజలు మంచివారు.	12849207	Spanish people are good.
13688221	మాకు తెలియదు.	1893873	We don't know.
4081328	మాకు తెలియదు.	1893873	We don't know.
13688222	అతను కిందికి వచ్చాడు.	294713	He came downstairs.
13688223	అతను కిందికి వచ్చాడు.	294713	He came downstairs.
13688225	మేము ఇక్కడ నివసిస్తున్నాము.	2549740	We live here.
13688226	మేము ఇక్కడ నివసిస్తున్నాము.	2549740	We live here.
13688229	నాకు తీపి ఏదో కావాలి.	21003	I want something sweet.
13688230	టామ్ దురదృష్టవంతుడు.	3403492	Tom was unlucky.
13688231	టామ్ స్పఘెట్టిని ఆర్డర్ చేశాడు.	12998862	Tom ordered spaghetti.
13688235	జర్మన్‌లో చెప్పండి.	5694000	Say it in German.
13688236	జర్మన్‌లో చెప్పండి.	5694000	Say it in German.
13688238	ఇది నా ఆలోచన.	751712	This is my idea.
13688239	ఇది నా ఆలోచన.	751712	This is my idea.
13688240	అతనికి ఆకలిగా లేదు.	8480293	He's not hungry.
13688243	ఈ సినిమా చాలా పొడవుగా ఉంది.	6357697	This movie is long.
13688244	టామ్ కోసం దీన్ని చేయండి.	6028939	Do it for Tom.
13688245	టామ్ కోసం దీన్ని చేయండి.	6028939	Do it for Tom.
13688248	మేము దానిని కాల్చాము.	9152896	We burned it.
13688249	మేము దానిని కాల్చాము.	9152896	We burned it.
13688250	మేము నృత్యం చేయలేము.	11423316	We cannot dance.
13688251	మేము నృత్యం చేయలేము.	11423316	We cannot dance.
13688252	నీ ప్రాణం కోసం పరుగు!	613455	Run for your life!
13688253	నీ ప్రాణం కోసం పరుగు!	613455	Run for your life!
13688255	నీ ప్రాణం కోసం పరుగు!	613455	Run for your life!
13688256	సామీకి తన హక్కులు తెలుసు.	7334370	Sami knows his rights.
13688257	సామీకి తన హక్కులు తెలుసు.	7334370	Sami knows his rights.
13688258	ఈ పట్టిక చెక్కతో ఉంటుంది.	464218	This table is wooden.
13688259	నాకు గుర్తు చేసినందుకు ధన్యవాదాలు!	2079049	Thanks for reminding me!
13688262	టామ్ ఒక యాత్రికుడు.	4373028	Tom is a pilgrim.
13688263	ఇది త్రిభుజం.	2294789	This is a triangle.
13688264	ఇది త్రిభుజం.	2294789	This is a triangle.
13688696	మీరు ప్రమాదంలో ఉన్నారు.	2647739	You were in danger.
13688699	మీరు ప్రమాదంలో ఉన్నారు.	2647739	You were in danger.
13688701	ఇది నా భూమి.	13669236	This is my land.
13688702	బోస్టన్‌లో కలుద్దాం.	3826127	See you in Boston.
13688704	నాకు మెక్సికన్ ఫుడ్ అంటే ఇష్టం.	6033400	I like Mexican food.
13688705	నాకు మెక్సికన్ ఫుడ్ అంటే ఇష్టం.	6033400	I like Mexican food.
13688707	ఇది ఏ షో?	5757738	What show is this?
13688709	ఆమె నాకు ద్రోహం చేసింది.	6042678	She betrayed me.
13688711	ఆమె నాకు ద్రోహం చేసింది.	6042678	She betrayed me.
13688712	టామ్‌ను రెచ్చగొట్టవద్దు.	12044669	Don't provoke Tom.
13688713	టామ్‌ను రెచ్చగొట్టవద్దు.	12044669	Don't provoke Tom.
13688716	టామ్‌కి ఇంగ్లీష్ బాగా తెలుసు.	12108501	Tom knows English well.
13688718	మెన్నాద్ పనిచేశాడు.	8012910	Mennad worked.
13688719	టామ్‌కు నీరు ఉంది.	10722343	Tom has water.
13688720	లైలా బయటికి వెళ్ళింది.	6107409	Layla went outside.
13688725	రీమా నుజాను అసహ్యించుకుంది.	11377877	Rima hated Nuja.
13688726	మరేమీ లేదు.	11218582	Nothing beats that.
13688727	జిరి నల్ల కుక్కలను ద్వేషిస్తుంది.	11452052	Ziri hates black dogs.
13688732	టామ్ తప్పు చేయలేదు.	2646438	Tom did nothing wrong.
13688733	టామ్ తప్పు చేయలేదు.	2646438	Tom did nothing wrong.
13688736	గాలి కనిపించదు.	18231	Air is invisible.
13688739	కుక్క మొరగడం మానేసింది.	2545851	The dog stopped barking.
13688744	చేప చిన్నది.	11141956	The fish is small.
13688747	మీరు సిగరెట్ల దుర్వాసన.	2571244	You stink of cigarettes.
13688748	మీరు సిగరెట్ల దుర్వాసన.	2571244	You stink of cigarettes.
13688749	మీరు సిగరెట్ల దుర్వాసన.	2571244	You stink of cigarettes.
13688751	మీరు సిగరెట్ల దుర్వాసన.	2571244	You stink of cigarettes.
13688752	వారికి ముస్లింలంటే ఇష్టం.	8247318	They like Muslims.
13688754	వారికి ముస్లింలంటే ఇష్టం.	8247318	They like Muslims.
13688755	యన్ని చరిత్రకారుడు.	9977827	Yanni is a historian.
13688756	ఆమె తన సోదరుడిని తీసుకువచ్చింది.	7387049	She brought her brother.
13688757	ఆమె తన సోదరుడిని తీసుకువచ్చింది.	7387049	She brought her brother.
13688758	అతను చనిపోతున్నాడు.	8414999	He is dying.
8186609	అతను చనిపోతున్నాడు.	8414999	He is dying.
13688761	మీరు నిజంగా తమాషాగా ఉన్నారు.	10552870	You really are funny.
13688762	మీరు నిజంగా తమాషాగా ఉన్నారు.	10552870	You really are funny.
13688763	మీరు నిజంగా తమాషాగా ఉన్నారు.	10552870	You really are funny.
13688764	మీరు నిజంగా తమాషాగా ఉన్నారు.	10552870	You really are funny.
13688766	సామీ అరబిక్ నేర్చుకున్నాడు.	6809713	Sami learned Arabic.
13688767	ఆమె కాఫీ తాగింది.	7719054	She drank coffee.
13688769	ఆమె కాఫీ తాగింది.	7719054	She drank coffee.
13688772	మీరు దీన్ని ఉపయోగించగలరా?	6849280	Could you use this?
13688773	మీరు దీన్ని ఉపయోగించగలరా?	6849280	Could you use this?
13688774	మీరు దీన్ని ఉపయోగించగలరా?	6849280	Could you use this?
13688777	మీరు దీన్ని ఉపయోగించగలరా?	6849280	Could you use this?
13688778	మీరు దీన్ని ఉపయోగించగలరా?	6849280	Could you use this?
13688780	మీరు దీన్ని ఉపయోగించగలరా?	6849280	Could you use this?
13688781	ప్రస్తుతానికి, మౌనంగా ఉండు.	9601735	For now, keep quiet.
13688783	ప్రస్తుతానికి, మౌనంగా ఉండు.	9601735	For now, keep quiet.
13688784	బహుశా మీరు చెప్పింది నిజమే!	10067724	Maybe you're right!
13688785	బహుశా మీరు చెప్పింది నిజమే!	10067724	Maybe you're right!
13688786	బహుశా మీరు చెప్పింది నిజమే!	10067724	Maybe you're right!
13688787	బహుశా మీరు చెప్పింది నిజమే!	10067724	Maybe you're right!
13688789	యన్ని అరుపు వినిపించింది.	10151874	Yanni heard shouting.
13688790	మీరు వేచి ఉండాల్సిన అవసరం లేదు.	11038611	You needn't wait.
13688791	మీరు వేచి ఉండాల్సిన అవసరం లేదు.	11038611	You needn't wait.
13688792	మీరు వేచి ఉండాల్సిన అవసరం లేదు.	11038611	You needn't wait.
13688793	మీరు వేచి ఉండాల్సిన అవసరం లేదు.	11038611	You needn't wait.
13688794	నా మాట శ్రద్ధగా వినండి.	1481089	Listen carefully to me.
13688795	నా మాట శ్రద్ధగా వినండి.	1481089	Listen carefully to me.
13688797	నా మాట శ్రద్ధగా వినండి.	1481089	Listen carefully to me.
13688798	నా మాట శ్రద్ధగా వినండి.	1481089	Listen carefully to me.
13688799	అక్కలిద్దరూ లాయర్లు.	2700663	Both sisters are lawyers.
13688800	అతనికి పెన్ను దొరికింది.	8477763	He found a pen.
13688801	అతనికి పెన్ను దొరికింది.	8477763	He found a pen.
13688802	అతనికి పెన్ను దొరికింది.	8477763	He found a pen.
13688803	అతనికి పెన్ను దొరికింది.	8477763	He found a pen.
13688804	ఆమె తన ఇంటిని అమ్మేసింది.	7386166	She sold her house.
13688805	ఆమె తన ఇంటిని అమ్మేసింది.	7386166	She sold her house.
13688806	ఆమె తన ఇంటిని అమ్మేసింది.	7386166	She sold her house.
13688807	ఆమె తన ఇంటిని అమ్మేసింది.	7386166	She sold her house.
13688809	ఈరోజు నువ్వు భిన్నంగా కనిపిస్తున్నావు.	2701600	You seem different today.
13688810	ఈరోజు నువ్వు భిన్నంగా కనిపిస్తున్నావు.	2701600	You seem different today.
13688811	ఈరోజు నువ్వు భిన్నంగా కనిపిస్తున్నావు.	2701600	You seem different today.
13688812	ఈరోజు నువ్వు భిన్నంగా కనిపిస్తున్నావు.	2701600	You seem different today.
13688813	నువ్వే నా వైద్యం.	12961969	You're my cure.
13688814	నువ్వే నా వైద్యం.	12961969	You're my cure.
13688815	నువ్వే నా వైద్యం.	12961969	You're my cure.
13688816	నేను ఆడగలను.	11377499	I can play.
13688817	నేను ఆడగలను.	11377499	I can play.
13688818	నేను నడుస్తూనే ఉన్నాను.	5858113	I kept on walking.
13688819	నేను నడుస్తూనే ఉన్నాను.	5858113	I kept on walking.
13688820	మాకు గోల్ఫ్ అంటే ఇష్టం.	9150322	We like golf.
13688821	మాకు గోల్ఫ్ అంటే ఇష్టం.	9150322	We like golf.
13688822	ఇది నిన్న శుక్రవారం.	8312416	It was Friday yesterday.
13688824	అరవాలనుకున్నాడు.	12822581	He wanted to yell.
13688825	అరవాలనుకున్నాడు.	12822581	He wanted to yell.
13688826	అరవాలనుకున్నాడు.	12822581	He wanted to yell.
13688827	అరవాలనుకున్నాడు.	12822581	He wanted to yell.
13688828	ఇది మూర్ఖత్వం.	2233736	This is stupid.
13688830	వాళ్లందరికీ తెలుసు.	3914061	We all knew them.
13688831	వాళ్లందరికీ తెలుసు.	3914061	We all knew them.
13688832	ఇది గది 839.	72335	This is Room 839.
13688833	ఇది గది 839.	72335	This is Room 839.
13688835	Ziri సినిమాను డౌన్‌లోడ్ చేసారు.	10225133	Ziri downloaded the movie.
13688836	Ziri సినిమాను డౌన్‌లోడ్ చేసారు.	10225133	Ziri downloaded the movie.
13688837	Ziri సినిమాను డౌన్‌లోడ్ చేసారు.	10225133	Ziri downloaded the movie.
13688839	నా ఉద్యోగం నాకు ఇష్టం.	2377458	I like my job.
13688840	మీరు బోధిస్తున్నారు.	10024410	You're teaching.
13688841	మీరు బోధిస్తున్నారు.	10024410	You're teaching.
13688842	మీరు బోధిస్తున్నారు.	10024410	You're teaching.
13688843	మీరు బోధిస్తున్నారు.	10024410	You're teaching.
13688844	రీమా గురించి మనకు తెలుసు.	10918678	We know about Rima.
13688846	రీమా గురించి మనకు తెలుసు.	10918678	We know about Rima.
13688847	ప్లూటో చిన్నది.	8132802	Pluto is small.
13688848	"ఆమె ""ది గాడ్ ఫాదర్"" చూసింది."	11880178	"She watched ""The Godfather."""
13688849	"ఆమె ""ది గాడ్ ఫాదర్"" చూసింది."	11880178	"She watched ""The Godfather."""
13688850	నేను మాల్టా నుండి వచ్చాను.	1387958	I'm from Malta.
13688851	నేను మాల్టా నుండి వచ్చాను.	1387958	I'm from Malta.
13688854	మీరు పాలు తాగుతున్నారా?	5360666	Do you drink milk?
13688856	మీరు పాలు తాగుతున్నారా?	5360666	Do you drink milk?
13688857	మీరు పాలు తాగుతున్నారా?	5360666	Do you drink milk?
13688858	మీరు పాలు తాగుతున్నారా?	5360666	Do you drink milk?
13688859	ఒక అమ్మాయి నన్ను పిలిచింది.	5924367	A girl called me.
13688860	ఒక అమ్మాయి నన్ను పిలిచింది.	5924367	A girl called me.
13688861	వారు ఇస్లాం స్వీకరించారు.	8247664	They accepted Islam.
13688863	ఆమె నోరు మూసుకుంది.	7384779	She covered her mouth.
13688864	టామ్‌కు చాలా మంది శత్రువులు ఉన్నారు.	5085420	Tom has many enemies.
13688865	టామ్‌కు చాలా మంది శత్రువులు ఉన్నారు.	5085420	Tom has many enemies.
13688866	నేను ప్రసిద్ధిని.	2202842	I'm famous.
13688867	నేను ప్రసిద్ధిని.	2202842	I'm famous.
13689017	అతను అల్జీరియన్ కాదు.	8314195	He isn't Algerian.
13689019	అతను అల్జీరియన్ కాదు.	8314195	He isn't Algerian.
13689021	ఇక్కడ పెట్టండి.	12947483	Put it in here.
13689023	ఇక్కడ పెట్టండి.	12947483	Put it in here.
13689027	కొవ్వొత్తులు వెలిగించాను.	1828380	I lit the candles.
13689029	ఇది చెడ్డది కాదు.	2233748	This isn't bad.
13689032	నేను వాంగ్ వీని.	3060504	I am Wang Wei.
13689034	అతనికి ఒక కోరిక ఉంది.	8479107	He had one wish.
13689035	అతనికి ఒక కోరిక ఉంది.	8479107	He had one wish.
13689037	రీమా పట్టుబడింది.	11414087	Rima got caught.
13689038	రీమా చాలా పెద్దది.	11444798	Rima is quite big.
13689041	ఎలా ఉన్నారు, డైలాన్?	7041566	How are you, Dylan?
13689042	అతను లోపలికి వస్తున్నాడు.	8478478	He's coming in.
13689043	అతను లోపలికి వస్తున్నాడు.	8478478	He's coming in.
13689045	మేరీ తనలో తాను నవ్వుకుంది.	6429489	Mary laughed at herself.
13689049	మేరీ అందరికీ వండి పెట్టింది.	8502512	Mary cooked for everyone.
13689051	మేము ముందుకు కదిలాము.	11439189	We moved forward.
13689052	వారికి సహాయం చేద్దాం.	3915330	Let's help them.
13689054	వారికి సహాయం చేద్దాం.	3915330	Let's help them.
13689056	నన్ను ఎవరో తాకారు.	6818514	Someone touched me.
13689058	అతి పెద్దవాడు ఎవరు?	7910717	Who is the oldest?
13689059	అతి పెద్దవాడు ఎవరు?	7910717	Who is the oldest?
13689060	పిల్లలకు చాక్లెట్ అంటే ఇష్టం.	7017901	Children like chocolate.
13689061	టామ్ పాడటం ప్రారంభించాడు.	2647413	Tom started to sing.
13689062	టామ్ పాడటం ప్రారంభించాడు.	2647413	Tom started to sing.
13689064	యన్ని పూర్తిగా వెర్రివాడు.	8816167	Yanni was absolutely crazy.
13689065	రచయిత ఎవరు?	5363993	Who is the author?
13689066	టామ్ నా ఆలోచనను దొంగిలించాడు.	3823623	Tom stole my idea.
13689068	మనం వెనక్కి తిరగాలి.	3178411	We should turn back.
13689069	ఫోన్ ఛార్జింగ్ అవుతోంది.	5927338	The phone's charging.
13689072	వారు స్పానిష్ మాట్లాడతారు.	5087337	They speak Spanish.
13689074	సూర్యుడు దాక్కున్నాడు.	13500569	The sun is hiding.
13689075	సూర్యుడు దాక్కున్నాడు.	13500569	The sun is hiding.
13689077	ఎంత తమాషా కథ!	9464809	What a funny story!
13689078	అన్నీ బాగున్నాయి.	2195623	All is good.
13689080	అతను మాట్లాడాలనుకుంటున్నాడు.	12817569	He wants to talk.
13689081	అతను మాట్లాడాలనుకుంటున్నాడు.	12817569	He wants to talk.
13689082	అతను మాట్లాడాలనుకుంటున్నాడు.	12817569	He wants to talk.
13689083	అతను మాట్లాడాలనుకుంటున్నాడు.	12817569	He wants to talk.
13689085	నాకు పచ్చి ఉల్లిపాయలు ఇష్టం.	8833904	I like green onions.
13689086	అతని తల్లి తిరిగి వచ్చింది.	8394646	His mom came back.
13689087	అతని తల్లి తిరిగి వచ్చింది.	8394646	His mom came back.
13689089	వారు సెక్యూరిటీని పిలిచారు.	11414671	They called security.
13689090	టామ్‌కి అతని ఔషధం అవసరం.	2645807	Tom needs his medicine.
13689093	అతను ఇప్పటికీ ముస్లిం.	8248853	He's still Muslim.
13689094	అతను ఇప్పటికీ ముస్లిం.	8248853	He's still Muslim.
13689095	ఆమె ఫ్రెంచ్ కావచ్చు.	3232364	She might be French.
13689096	ఆమె ఫ్రెంచ్ కావచ్చు.	3232364	She might be French.
13689097	నిన్న చాలా వేడిగా ఉంది.	10651687	Yesterday was very hot.
13689099	సామి లైలాతో మరణించాడు.	7218983	Sami died with Layla.
13689101	అతని వద్ద రెండు కంప్యూటర్లు ఉన్నాయి.	7728138	He has two computers.
13689102	అతని వద్ద రెండు కంప్యూటర్లు ఉన్నాయి.	7728138	He has two computers.
13689104	అప్పటికి ఆమెకు పంతొమ్మిది సంవత్సరాలు.	8299133	She was nineteen then.
13689105	యాపిల్ పడిపోతోంది.	10071162	The apple was falling.
13689107	అతను ఇంకా ఊపిరి పీల్చుకుంటున్నాడు.	2702420	He's still breathing.
13689109	అతను ఇంకా ఊపిరి పీల్చుకుంటున్నాడు.	2702420	He's still breathing.
13689110	నేను మంత్రగత్తెని.	12927425	I'm a witch.
13689111	అతను ఒంటరిగా లేడు.	8477827	He isn't alone.
13689112	అతను ఒంటరిగా లేడు.	8477827	He isn't alone.
